bot_id,bot_name,strategy,base_bet,starting_pool,table_max,rounds_played,rounds_capped,final_playing_pool,final_winnings,final_total,net_profit
138,Cal Gordon,flat,2500.0,100000.0,50000.0,66,0,0.0,65000.0,65000.0,-35000.0
139,Taylor Schwartz,flat,2500.0,100000.0,50000.0,86,0,0.0,115000.0,115000.0,15000.0
140,Edwin McMillan,flat,2500.0,100000.0,50000.0,70,0,0.0,75000.0,75000.0,-25000.0
141,Oakleigh Gallagher,flat,2500.0,100000.0,50000.0,85,0,0.0,112500.0,112500.0,12500.0
142,Marcos Wu,flat,2500.0,100000.0,50000.0,80,0,0.0,100000.0,100000.0,0.0
143,Liana Best,flat,2500.0,100000.0,50000.0,80,0,0.0,100000.0,100000.0,0.0
144,Harlem Whitney,flat,2500.0,100000.0,50000.0,73,0,0.0,82500.0,82500.0,-17500.0
145,Madalynn Stone,flat,2500.0,100000.0,50000.0,61,0,0.0,52500.0,52500.0,-47500.0
146,Finn Howard,flat,2500.0,100000.0,50000.0,74,0,0.0,85000.0,85000.0,-15000.0
147,Sophie Terry,flat,2500.0,100000.0,50000.0,84,0,0.0,110000.0,110000.0,10000.0
148,Armani Simpson,flat,2500.0,100000.0,50000.0,81,0,0.0,102500.0,102500.0,2500.0
149,Anastasia Valencia,flat,2500.0,100000.0,50000.0,75,0,0.0,87500.0,87500.0,-12500.0
150,Dax Truong,flat,2500.0,100000.0,50000.0,64,0,0.0,60000.0,60000.0,-40000.0
151,Judith Smith,flat,2500.0,100000.0,50000.0,86,0,0.0,115000.0,115000.0,15000.0
152,Liam Riley,flat,2500.0,100000.0,50000.0,83,0,0.0,107500.0,107500.0,7500.0
153,Kayla Patel,flat,2500.0,100000.0,50000.0,74,0,0.0,85000.0,85000.0,-15000.0
154,Parker Santiago,flat,2500.0,100000.0,50000.0,83,0,0.0,107500.0,107500.0,7500.0
155,Nyla Hall,flat,2500.0,100000.0,50000.0,64,0,0.0,60000.0,60000.0,-40000.0
156,Thomas Hendrix,flat,2500.0,100000.0,50000.0,71,0,0.0,77500.0,77500.0,-22500.0
157,Zhuri Greer,flat,2500.0,100000.0,50000.0,76,0,0.0,90000.0,90000.0,-10000.0
158,Koda English,flat,2500.0,100000.0,50000.0,72,0,0.0,80000.0,80000.0,-20000.0
159,Kelly Leonard,flat,2500.0,100000.0,50000.0,85,0,0.0,112500.0,112500.0,12500.0
160,Ricardo Cannon,flat,2500.0,100000.0,50000.0,76,0,0.0,90000.0,90000.0,-10000.0
161,Noa McCann,flat,2500.0,100000.0,50000.0,71,0,0.0,77500.0,77500.0,-22500.0
162,Heath Alvarado,flat,2500.0,100000.0,50000.0,85,0,0.0,112500.0,112500.0,12500.0
163,Blake Kerr,flat,2500.0,100000.0,50000.0,89,0,0.0,122500.0,122500.0,22500.0
164,Louie O’Neal,flat,2500.0,100000.0,50000.0,91,0,0.0,127500.0,127500.0,27500.0
165,Treasure Zamora,flat,2500.0,100000.0,50000.0,60,0,0.0,50000.0,50000.0,-50000.0
166,Quentin Ray,flat,2500.0,100000.0,50000.0,87,0,0.0,117500.0,117500.0,17500.0
167,Ruth Alfaro,flat,2500.0,100000.0,50000.0,86,0,0.0,115000.0,115000.0,15000.0
168,Xzavier Barrera,flat,2500.0,100000.0,50000.0,77,0,0.0,92500.0,92500.0,-7500.0
169,Beatrice Sexton,flat,2500.0,100000.0,50000.0,74,0,0.0,85000.0,85000.0,-15000.0
170,Mylo Walton,flat,2500.0,100000.0,50000.0,82,0,0.0,105000.0,105000.0,5000.0
171,Scarlet O’Donnell,flat,2500.0,100000.0,50000.0,90,0,0.0,125000.0,125000.0,25000.0
172,Lian Lowe,flat,2500.0,100000.0,50000.0,77,0,0.0,92500.0,92500.0,-7500.0
173,Amari Wyatt,flat,2500.0,100000.0,50000.0,92,0,0.0,130000.0,130000.0,30000.0
174,Sam Hampton,flat,2500.0,100000.0,50000.0,68,0,0.0,70000.0,70000.0,-30000.0
175,Leona Reese,flat,2500.0,100000.0,50000.0,90,0,0.0,125000.0,125000.0,25000.0
176,Alijah Parra,flat,2500.0,100000.0,50000.0,72,0,0.0,80000.0,80000.0,-20000.0
177,Dalary Lawrence,flat,2500.0,100000.0,50000.0,77,0,0.0,92500.0,92500.0,-7500.0
178,Kaleb Conrad,flat,2500.0,100000.0,50000.0,82,0,0.0,105000.0,105000.0,5000.0
179,Bexley Gonzales,flat,2500.0,100000.0,50000.0,75,0,0.0,87500.0,87500.0,-12500.0
180,Brayden Bentley,flat,2500.0,100000.0,50000.0,91,0,0.0,127500.0,127500.0,27500.0
181,Jaylin Maldonado,flat,2500.0,100000.0,50000.0,79,0,0.0,97500.0,97500.0,-2500.0
182,Javier Ellison,flat,2500.0,100000.0,50000.0,68,0,0.0,70000.0,70000.0,-30000.0
183,Raina Greene,flat,2500.0,100000.0,50000.0,76,0,0.0,90000.0,90000.0,-10000.0
184,Griffin Robbins,flat,2500.0,100000.0,50000.0,78,0,0.0,95000.0,95000.0,-5000.0
185,Stevie McCall,flat,2500.0,100000.0,50000.0,77,0,0.0,92500.0,92500.0,-7500.0
186,Kiaan Kelly,flat,2500.0,100000.0,50000.0,69,0,0.0,72500.0,72500.0,-27500.0
187,Ruby McDowell,flat,2500.0,100000.0,50000.0,67,0,0.0,67500.0,67500.0,-32500.0
188,Lachlan Callahan,flat,2500.0,100000.0,50000.0,67,0,0.0,67500.0,67500.0,-32500.0
189,Kimber Vu,flat,2500.0,100000.0,50000.0,77,0,0.0,92500.0,92500.0,-7500.0
190,Kamdyn Barton,flat,2500.0,100000.0,50000.0,88,0,0.0,120000.0,120000.0,20000.0
191,Danna Lloyd,flat,2500.0,100000.0,50000.0,71,0,0.0,77500.0,77500.0,-22500.0
192,Zaire Cook,flat,2500.0,100000.0,50000.0,69,0,0.0,72500.0,72500.0,-27500.0
193,Aaliyah Brewer,flat,2500.0,100000.0,50000.0,77,0,0.0,92500.0,92500.0,-7500.0
194,Cruz Woodard,flat,2500.0,100000.0,50000.0,89,0,0.0,122500.0,122500.0,22500.0
195,Aubrie Barr,flat,2500.0,100000.0,50000.0,66,0,0.0,65000.0,65000.0,-35000.0
196,Harley O’Connor,flat,2500.0,100000.0,50000.0,75,0,0.0,87500.0,87500.0,-12500.0
197,Charli Tucker,flat,2500.0,100000.0,50000.0,71,0,0.0,77500.0,77500.0,-22500.0
198,Ivan Benton,flat,2500.0,100000.0,50000.0,76,0,0.0,90000.0,90000.0,-10000.0
199,Anais Ortiz,flat,2500.0,100000.0,50000.0,85,0,0.0,112500.0,112500.0,12500.0
200,Landon Shields,flat,2500.0,100000.0,50000.0,78,0,0.0,95000.0,95000.0,-5000.0
201,Analia Marshall,flat,2500.0,100000.0,50000.0,76,0,0.0,90000.0,90000.0,-10000.0
202,Kaiden Lucas,flat,2500.0,100000.0,50000.0,81,0,0.0,102500.0,102500.0,2500.0
